device_id,brand,model,original_price,release_year,purchase_year,age_months,num_defects,defect_ids,defect_names,has_screen_damage,has_water_damage,has_battery_issue,has_physical_damage,has_critical_defect,total_severity_score,avg_severity_score,total_repair_cost,condition_score,condition_grade,base_price_after_depreciation,resale_price
DEV_01215,Apple,iPhone 12,65900,2020,2024,3,3,"CHG001,PHY001,SCR001","Charging Port Issue,Physical Dent,Cracked Screen",1,0,0,1,1,18,6.0,7500,4.44,D,63428,26900
DEV_01216,Samsung,Galaxy S22,72999,2022,2022,29,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.89,A,51707,52800
DEV_01217,Dell,Inspiron 15,54990,2021,2022,25,1,SCR001,Cracked Screen,1,0,0,0,1,9,9.0,4000,1.29,F,40784,18600
DEV_01218,OnePlus,OnePlus Nord 3,33999,2023,2021,46,1,AUD001,Audio Issues,0,0,0,0,0,4,4.0,1500,6.4,C,19266,14800
DEV_01219,Apple,iPhone 14 Pro,129900,2022,2024,12,1,BTN001,Button Damage,0,0,0,1,0,3,3.0,1000,6.89,C,110415,90500
DEV_01220,Apple,iPhone 11,54900,2019,2021,47,1,PHY002,Back Panel Damage,0,0,0,1,0,5,5.0,2500,4.88,D,30652,21500
DEV_01221,Apple,MacBook Pro 14,194900,2021,2024,2,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.31,A,190027,181900
DEV_01222,Apple,iPhone SE,42500,2020,2023,21,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.63,A,32937,34100
DEV_01223,Dell,Latitude 5420,75990,2021,2021,42,1,DSP001,Display Flickering,1,0,0,0,0,6,6.0,3500,4.43,D,45594,29500
DEV_01224,Dell,XPS 13,99990,2022,2024,5,1,AUD001,Audio Issues,0,0,0,0,0,4,4.0,1500,6.5,C,93740,74600
DEV_01225,HP,EliteBook 840,95990,2022,2024,7,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.62,A,87590,88200
DEV_01226,Samsung,Galaxy A54,38999,2023,2024,6,3,"CAM001,SCR001,BAT001","Camera Defect,Cracked Screen,Battery Drain",1,0,1,0,1,20,6.67,9500,3.74,D,36074,13800
DEV_01227,Samsung,Galaxy Note 20,79999,2020,2021,47,2,"OVR001,BAT002","Overheating,Battery Swelling",0,0,1,0,1,18,9.0,5000,0.88,F,44666,11900
DEV_01228,Lenovo,IdeaPad Slim 3,42990,2021,2023,13,4,"SCR002,CHG001,WTR001,OVR001","Screen Scratch,Charging Port Issue,Water Damage,Overheating",1,1,0,0,1,26,6.5,11500,3.77,D,36183,6800
DEV_01229,Apple,iPhone 12,65900,2020,2023,14,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.42,A,54916,52700
DEV_01230,Apple,iPhone 14 Pro,129900,2022,2021,39,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.83,A,81187,77900
DEV_01231,Apple,MacBook Pro 14,194900,2021,2024,12,3,"WTR001,SCR001,SCR002","Water Damage,Cracked Screen,Screen Scratch",1,1,0,0,1,22,7.33,12000,2.55,F,165665,31000
DEV_01232,Lenovo,ThinkPad X1,124990,2022,2021,37,1,PHY002,Back Panel Damage,0,0,0,1,0,5,5.0,2500,5.47,C,80201,60800
DEV_01233,Apple,iPhone 14 Pro,129900,2022,2024,5,3,"AUD001,KEY001,CHG001","Audio Issues,Keyboard Malfunction,Charging Port Issue",0,0,0,0,0,15,5.0,5500,5.04,C,121781,65100
DEV_01234,Samsung,Galaxy S22,72999,2022,2021,41,3,"SCR002,BTN001,PHY002","Screen Scratch,Button Damage,Back Panel Damage",1,0,0,1,0,11,3.67,3500,6.13,C,44407,29400
DEV_01235,Samsung,Galaxy S23 Ultra,124999,2023,2021,47,2,"SCR001,AUD001","Cracked Screen,Audio Issues",1,0,0,0,1,13,6.5,5500,3.31,D,69791,32400
DEV_01236,HP,Envy 13,84990,2021,2024,12,1,SCR001,Cracked Screen,1,0,0,0,1,9,9.0,4000,0.66,F,72241,32200
DEV_01237,OnePlus,OnePlus 11,56999,2023,2021,41,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.8,A,34674,33500
DEV_01238,HP,Pavilion 15,58990,2022,2021,46,1,HNG001,Broken Hinge,0,0,0,1,0,7,7.0,3500,3.31,D,33427,20300
DEV_01239,Apple,iPhone 13,79900,2021,2023,15,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.32,A,65917,65400
DEV_01240,Apple,MacBook Pro 14,194900,2021,2022,28,1,HNG001,Broken Hinge,0,0,0,1,0,7,7.0,3500,3.05,D,139678,86200
DEV_01241,Apple,iPhone SE,42500,2020,2021,47,1,BAT001,Battery Drain,0,0,1,0,0,6,6.0,2500,4.34,D,23729,15600
DEV_01242,HP,Pavilion 15,58990,2022,2022,28,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.57,A,42276,40200
DEV_01243,Dell,XPS 13,99990,2022,2021,49,1,AUD001,Audio Issues,0,0,0,0,0,4,4.0,1500,5.99,C,54161,42600
DEV_01244,Samsung,Galaxy A54,38999,2023,2023,19,4,"WTR001,AUD001,BTN001,HNG001","Water Damage,Audio Issues,Button Damage,Broken Hinge",0,1,0,1,1,24,6.0,14000,4.16,D,30874,6400
DEV_01245,OnePlus,OnePlus 10 Pro,66999,2022,2024,4,1,CAM001,Camera Defect,0,0,0,0,0,5,5.0,3000,4.84,D,63649,47000
DEV_01246,HP,Pavilion 15,58990,2022,2021,47,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.86,A,32936,33200
DEV_01247,OnePlus,OnePlus 11,56999,2023,2022,33,3,"SCR001,KEY001,OVR001","Cracked Screen,Keyboard Malfunction,Overheating",1,0,0,0,1,23,7.67,8500,2.59,F,38474,11800
DEV_01248,Samsung,Galaxy Z Fold 4,159999,2022,2024,4,1,CAM001,Camera Defect,0,0,0,0,0,5,5.0,3000,5.36,C,151999,113500
DEV_01249,Apple,iPhone 11,54900,2019,2021,42,1,BAT001,Battery Drain,0,0,1,0,0,6,6.0,2500,3.57,D,32940,22300
DEV_01250,Apple,iPhone SE,42500,2020,2024,6,1,BAT002,Battery Swelling,0,0,1,0,1,10,10.0,3000,0.19,F,39312,13400
DEV_01251,Apple,iPhone 14 Pro,129900,2022,2021,42,1,BTN001,Button Damage,0,0,0,1,0,3,3.0,1000,7.15,B,77940,62800
DEV_01252,Samsung,Galaxy A54,38999,2023,2024,1,1,PHY002,Back Panel Damage,0,0,0,1,0,5,5.0,2500,5.04,C,38511,26800
DEV_01253,Apple,MacBook Air M2,119900,2022,2023,23,1,PHY001,Physical Dent,0,0,0,1,0,4,4.0,2000,5.89,C,90924,71100
DEV_01254,Apple,MacBook Pro 14,194900,2021,2021,37,3,"SCR002,SCR001,WTR001","Screen Scratch,Cracked Screen,Water Damage",1,1,0,0,1,22,7.33,12000,3.09,D,125060,24500
DEV_01255,Samsung,Galaxy Note 20,79999,2020,2024,8,2,"SCR002,BAT002","Screen Scratch,Battery Swelling",1,0,1,0,1,13,6.5,3000,3.26,D,71999,26400
DEV_01256,Apple,iPhone SE,42500,2020,2024,11,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.29,A,36656,34400
DEV_01257,Apple,iPhone 11,54900,2019,2022,30,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.72,A,38430,36500
DEV_01258,Samsung,Galaxy Z Fold 4,159999,2022,2024,4,1,SCR001,Cracked Screen,1,0,0,0,1,9,9.0,4000,0.52,F,151999,68300
DEV_01259,OnePlus,OnePlus Nord 3,33999,2023,2023,22,4,"SCR001,PHY002,PHY001,WTR001","Cracked Screen,Back Panel Damage,Physical Dent,Water Damage",1,1,0,1,1,28,7.0,16500,2.61,F,26065,3800
DEV_01260,OnePlus,OnePlus 10 Pro,66999,2022,2021,40,1,DSP001,Display Flickering,1,0,0,0,0,6,6.0,3500,3.53,D,41316,25400
DEV_01261,Samsung,Galaxy Z Fold 4,159999,2022,2022,25,2,"AUD001,PHY001","Audio Issues,Physical Dent",0,0,0,1,0,8,4.0,3500,6.26,C,118665,81900
DEV_01262,Apple,iPhone 11,54900,2019,2024,5,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.82,A,51468,49600
DEV_01263,Samsung,Galaxy Book Pro,89990,2021,2021,46,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.69,A,50994,50100
DEV_01264,Apple,iPhone SE,42500,2020,2022,30,1,SCR001,Cracked Screen,1,0,0,0,1,9,9.0,4000,0.95,F,29749,14000
DEV_01265,HP,Envy 13,84990,2021,2024,12,1,KEY001,Keyboard Malfunction,0,0,0,0,0,6,6.0,2500,3.56,D,72241,45800
DEV_01266,Apple,iPhone 12,65900,2020,2022,29,2,"OVR001,CHG001","Overheating,Charging Port Issue",0,0,0,0,1,13,6.5,3500,3.55,D,46679,24200
DEV_01267,OnePlus,OnePlus 10 Pro,66999,2022,2022,36,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.35,A,43549,44700
DEV_01268,Samsung,Galaxy Book2 360,109990,2022,2023,24,1,WTR001,Water Damage,0,1,0,0,1,10,10.0,8000,0.0,F,82492,22200
DEV_01269,Apple,iPhone 12,65900,2020,2023,24,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.35,A,49425,46200
DEV_01270,Apple,iPhone 11,54900,2019,2021,45,1,BAT001,Battery Drain,0,0,1,0,0,6,6.0,2500,3.96,D,31567,21100
DEV_01271,Samsung,Galaxy S23 Ultra,124999,2023,2024,8,2,"AUD001,KEY001","Audio Issues,Keyboard Malfunction",0,0,0,0,0,10,5.0,4000,4.72,D,112499,66800
DEV_01272,Lenovo,ThinkPad X1,124990,2022,2023,13,1,PHY002,Back Panel Damage,0,0,0,1,0,5,5.0,2500,5.5,C,105199,74200
DEV_01273,HP,Envy 13,84990,2021,2021,38,1,CAM001,Camera Defect,0,0,0,0,0,5,5.0,3000,4.55,D,53827,38000
DEV_01274,Apple,iPhone SE,42500,2020,2021,46,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.03,A,24083,22600
DEV_01275,HP,EliteBook 840,95990,2022,2021,45,1,PHY001,Physical Dent,0,0,0,1,0,4,4.0,2000,6.03,C,55194,43900
DEV_01276,Dell,XPS 13,99990,2022,2023,21,1,AUD001,Audio Issues,0,0,0,0,0,4,4.0,1500,5.86,C,77492,59600
DEV_01277,Samsung,Galaxy Note 20,79999,2020,2024,5,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.05,A,74999,69800
DEV_01278,Apple,iPhone SE,42500,2020,2021,47,4,"BAT002,KEY001,CHG001,BTN001","Battery Swelling,Keyboard Malfunction,Charging Port Issue,Button Damage",0,0,1,1,1,24,6.0,8000,4.0,D,23729,6400
DEV_01279,Apple,MacBook Air M2,119900,2022,2024,8,1,OVR001,Overheating,0,0,0,0,1,8,8.0,2000,1.52,F,107910,61000
DEV_01280,Lenovo,IdeaPad Slim 3,42990,2021,2024,3,1,BTN001,Button Damage,0,0,0,1,0,3,3.0,1000,6.72,C,41377,35500
DEV_01281,Samsung,Galaxy Z Fold 4,159999,2022,2022,34,1,DSP001,Display Flickering,1,0,0,0,0,6,6.0,3500,4.09,D,106666,72900
DEV_01282,Samsung,Galaxy Note 20,79999,2020,2023,21,2,"KEY001,PHY001","Keyboard Malfunction,Physical Dent",0,0,0,1,0,10,5.0,4500,5.35,C,61999,40300
DEV_01283,Apple,MacBook Air M2,119900,2022,2024,10,1,BTN001,Button Damage,0,0,0,1,0,3,3.0,1000,6.71,C,104912,87700
DEV_01284,HP,Envy 13,84990,2021,2022,34,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.17,A,56660,56400
DEV_01285,Samsung,Galaxy Z Fold 4,159999,2022,2024,6,2,"SCR002,HNG001","Screen Scratch,Broken Hinge",1,0,0,1,0,10,5.0,3500,4.53,D,147999,85200
DEV_01286,OnePlus,OnePlus Nord 3,33999,2023,2022,30,1,CHG001,Charging Port Issue,0,0,0,0,0,5,5.0,1500,4.92,D,23799,17900
DEV_01287,Samsung,Galaxy S23 Ultra,124999,2023,2021,37,2,"BTN001,WTR001","Button Damage,Water Damage",0,1,0,1,1,13,6.5,9000,3.27,D,80207,24000
DEV_01288,HP,Envy 13,84990,2021,2021,47,1,AUD001,Audio Issues,0,0,0,0,0,4,4.0,1500,5.7,C,47452,37900
DEV_01289,Samsung,Galaxy S22,72999,2022,2021,39,2,"DSP001,KEY001","Display Flickering,Keyboard Malfunction",1,0,0,0,0,12,6.0,6000,3.93,D,45624,25000
DEV_01290,OnePlus,OnePlus Nord 3,33999,2023,2021,49,1,HNG001,Broken Hinge,0,0,0,1,0,7,7.0,3500,3.21,D,18416,11500
DEV_01291,Apple,iPhone SE,42500,2020,2021,47,1,HNG001,Broken Hinge,0,0,0,1,0,7,7.0,3500,2.83,F,23729,15000
DEV_01292,Apple,MacBook Pro 14,194900,2021,2022,32,2,"CHG001,BAT001","Charging Port Issue,Battery Drain",0,0,1,0,0,11,5.5,4000,4.62,D,133181,77100
DEV_01293,HP,EliteBook 840,95990,2022,2023,15,1,HNG001,Broken Hinge,0,0,0,1,0,7,7.0,3500,3.09,D,79191,47600
DEV_01294,Lenovo,IdeaPad Slim 3,42990,2021,2023,23,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.58,A,32600,31400
DEV_01295,Apple,iPhone 11,54900,2019,2021,45,1,OVR001,Overheating,0,0,0,0,1,8,8.0,2000,2.08,F,31567,18900
DEV_01296,Apple,MacBook Air M2,119900,2022,2024,11,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.96,A,103413,101200
DEV_01297,Lenovo,ThinkPad X1,124990,2022,2024,12,2,"BTN001,SCR002","Button Damage,Screen Scratch",1,0,0,1,0,6,3.0,1000,6.77,C,106241,77600
DEV_01298,Lenovo,ThinkPad X1,124990,2022,2023,19,1,OVR001,Overheating,0,0,0,0,1,8,8.0,2000,2.45,F,98950,54600
DEV_01299,OnePlus,OnePlus 10 Pro,66999,2022,2021,45,1,KEY001,Keyboard Malfunction,0,0,0,0,0,6,6.0,2500,3.88,D,38524,25200
DEV_01300,Samsung,Galaxy S23 Ultra,124999,2023,2022,33,1,DSP001,Display Flickering,1,0,0,0,0,6,6.0,3500,3.58,D,84374,54700
DEV_01301,Samsung,Galaxy Z Fold 4,159999,2022,2022,33,1,BAT001,Battery Drain,0,0,1,0,0,6,6.0,2500,4.04,D,107999,71100
DEV_01302,Dell,Latitude 5420,75990,2021,2022,26,2,"PHY001,KEY001","Physical Dent,Keyboard Malfunction",0,0,0,1,0,10,5.0,4500,5.24,C,55726,33600
DEV_01303,Dell,Inspiron 15,54990,2021,2024,12,1,OVR001,Overheating,0,0,0,0,1,8,8.0,2000,2.07,F,46741,25700
DEV_01304,Samsung,Galaxy Book2 360,109990,2022,2022,36,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.31,A,71493,67500
DEV_01305,Apple,iPhone SE,42500,2020,2022,33,1,PHY001,Physical Dent,0,0,0,1,0,4,4.0,2000,6.33,C,28687,21800
DEV_01306,Samsung,Galaxy Book Pro,89990,2021,2023,24,2,"BAT002,KEY001","Battery Swelling,Keyboard Malfunction",0,0,1,0,1,16,8.0,5500,2.48,F,67492,21600
DEV_01307,Apple,iPhone SE,42500,2020,2023,13,1,SCR002,Screen Scratch,1,0,0,0,0,3,3.0,0,6.51,C,35770,29300
DEV_01308,Samsung,Galaxy A54,38999,2023,2024,5,4,"PHY001,PHY002,SCR001,KEY001","Physical Dent,Back Panel Damage,Cracked Screen,Keyboard Malfunction",1,0,0,1,1,24,6.0,11000,3.83,D,36561,12500
DEV_01309,HP,Pavilion 15,58990,2022,2023,16,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.26,A,48175,45200
DEV_01310,Samsung,Galaxy Note 20,79999,2020,2021,42,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.29,A,47999,48000
DEV_01311,OnePlus,OnePlus 10 Pro,66999,2022,2023,14,1,WTR001,Water Damage,0,1,0,0,1,10,10.0,8000,0.0,F,55832,16300
DEV_01312,Apple,iPhone 14 Pro,129900,2022,2024,7,1,OVR001,Overheating,0,0,0,0,1,8,8.0,2000,1.68,F,118533,69400
DEV_01313,HP,Pavilion 15,58990,2022,2021,38,1,WTR001,Water Damage,0,1,0,0,1,10,10.0,8000,0.08,F,37360,10800
DEV_01314,OnePlus,OnePlus Nord 3,33999,2023,2022,31,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.58,A,23515,22900
DEV_01315,Apple,iPhone SE,42500,2020,2024,5,2,"BAT001,OVR001","Battery Drain,Overheating",0,0,1,0,1,14,7.0,4500,2.51,F,39843,19700
DEV_01316,OnePlus,OnePlus 10 Pro,66999,2022,2024,12,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.32,A,56949,53600
DEV_01317,Apple,MacBook Air M2,119900,2022,2022,35,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.6,A,78934,74700
DEV_01318,Samsung,Galaxy Note 20,79999,2020,2022,29,2,"KEY001,CHG001","Keyboard Malfunction,Charging Port Issue",0,0,0,0,0,11,5.5,4000,4.71,D,56665,32500
DEV_01319,Apple,MacBook Air M2,119900,2022,2021,47,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.71,A,66944,68300
DEV_01320,Samsung,Galaxy Book2 360,109990,2022,2021,47,1,DSP001,Display Flickering,1,0,0,0,0,6,6.0,3500,3.51,D,61411,39500
DEV_01321,Dell,Inspiron 15,54990,2021,2021,47,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.88,A,30702,29900
DEV_01322,OnePlus,OnePlus Nord 3,33999,2023,2022,27,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.85,A,24649,24900
DEV_01323,OnePlus,OnePlus 10 Pro,66999,2022,2022,28,1,CHG001,Charging Port Issue,0,0,0,0,0,5,5.0,1500,4.85,D,48015,33600
DEV_01324,Dell,XPS 13,99990,2022,2021,39,4,"PHY001,OVR001,CHG001,CAM001","Physical Dent,Overheating,Charging Port Issue,Camera Defect",0,0,0,1,1,22,5.5,8500,4.23,D,62493,25700
DEV_01325,Samsung,Galaxy A54,38999,2023,2022,27,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.66,A,28274,29200
DEV_01326,Samsung,Galaxy S22,72999,2022,2023,18,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.77,A,58399,59500
DEV_01327,Lenovo,IdeaPad Slim 3,42990,2021,2021,47,1,KEY001,Keyboard Malfunction,0,0,0,0,0,6,6.0,2500,3.68,D,24002,16600
DEV_01328,Samsung,Galaxy Book Pro,89990,2021,2024,7,1,SCR001,Cracked Screen,1,0,0,0,1,9,9.0,4000,0.65,F,82115,38700
DEV_01329,OnePlus,OnePlus Nord 3,33999,2023,2024,11,1,BTN001,Button Damage,0,0,0,1,0,3,3.0,1000,7.18,B,29324,23700
DEV_01330,Apple,MacBook Pro 14,194900,2021,2024,5,1,BAT001,Battery Drain,0,0,1,0,0,6,6.0,2500,3.81,D,182718,118400
DEV_01331,Samsung,Galaxy A54,38999,2023,2023,17,1,CHG001,Charging Port Issue,0,0,0,0,0,5,5.0,1500,5.17,C,31524,22300
DEV_01332,Apple,iPhone 14 Pro,129900,2022,2023,21,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.28,A,100672,101100
DEV_01333,OnePlus,OnePlus 10 Pro,66999,2022,2023,24,1,OVR001,Overheating,0,0,0,0,1,8,8.0,2000,1.57,F,50249,28700
DEV_01334,Apple,iPhone 11,54900,2019,2024,10,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.41,A,48037,46400
DEV_01335,Apple,MacBook Air M2,119900,2022,2024,7,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.91,A,109408,103700
DEV_01336,HP,EliteBook 840,95990,2022,2022,25,1,SCR002,Screen Scratch,1,0,0,0,0,3,3.0,0,7.32,B,71192,60700
DEV_01337,Samsung,Galaxy Z Fold 4,159999,2022,2023,19,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.76,A,126665,121900
DEV_01338,Apple,iPhone SE,42500,2020,2022,31,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.13,A,29395,27500
DEV_01339,Samsung,Galaxy Note 20,79999,2020,2023,17,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.63,A,64665,65700
DEV_01340,Apple,iPhone 13,79900,2021,2023,16,3,"KEY001,BAT002,HNG001","Keyboard Malfunction,Battery Swelling,Broken Hinge",0,0,1,1,1,23,7.67,9000,1.86,F,65251,15900
DEV_01341,Lenovo,ThinkPad X1,124990,2022,2023,17,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.78,A,101033,102300
DEV_01342,Dell,Inspiron 15,54990,2021,2024,1,1,PHY002,Back Panel Damage,0,0,0,1,0,5,5.0,2500,5.04,C,54302,37900
DEV_01343,Apple,iPhone 11,54900,2019,2024,2,1,SCR001,Cracked Screen,1,0,0,0,1,9,9.0,4000,1.22,F,53527,24800
DEV_01344,Apple,iPhone SE,42500,2020,2023,21,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.97,A,32937,32800
DEV_01345,Apple,iPhone SE,42500,2020,2022,31,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.49,A,29395,27600
DEV_01346,Apple,iPhone SE,42500,2020,2023,14,2,"PHY001,SCR002","Physical Dent,Screen Scratch",1,0,0,1,0,7,3.5,2000,6.43,C,35416,24500
DEV_01347,Samsung,Galaxy S23 Ultra,124999,2023,2023,15,1,CHG001,Charging Port Issue,0,0,0,0,0,5,5.0,1500,5.26,C,103124,72200
DEV_01348,Apple,iPhone SE,42500,2020,2024,8,1,BAT002,Battery Swelling,0,0,1,0,1,10,10.0,3000,0.1,F,38250,12800
DEV_01349,Dell,XPS 13,99990,2022,2023,13,1,CHG001,Charging Port Issue,0,0,0,0,0,5,5.0,1500,5.05,C,84158,60500
DEV_01350,Lenovo,ThinkPad X1,124990,2022,2022,25,1,KEY001,Keyboard Malfunction,0,0,0,0,0,6,6.0,2500,4.22,D,92700,64300
DEV_01351,Lenovo,ThinkPad X1,124990,2022,2024,12,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.09,A,106241,103600
DEV_01352,HP,EliteBook 840,95990,2022,2021,39,1,CAM001,Camera Defect,0,0,0,0,0,5,5.0,3000,5.35,C,59993,42100
DEV_01353,Samsung,Galaxy A54,38999,2023,2023,15,1,SCR002,Screen Scratch,1,0,0,0,0,3,3.0,0,7.23,B,32174,28500
DEV_01354,HP,Envy 13,84990,2021,2022,36,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.21,A,55243,52400
DEV_01355,Samsung,Galaxy A54,38999,2023,2024,6,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.77,A,36074,37600
DEV_01356,HP,Pavilion 15,58990,2022,2023,17,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.14,A,47683,47400
DEV_01357,Samsung,Galaxy Book2 360,109990,2022,2023,15,1,CAM001,Camera Defect,0,0,0,0,0,5,5.0,3000,5.14,C,90741,66800
DEV_01358,Samsung,Galaxy S22,72999,2022,2022,31,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.17,A,50490,50200
DEV_01359,OnePlus,OnePlus Nord 3,33999,2023,2021,42,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.57,A,20399,19200
DEV_01360,Dell,Inspiron 15,54990,2021,2022,28,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.85,A,39409,37800
DEV_01361,Samsung,Galaxy Note 20,79999,2020,2021,43,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.93,A,47332,47400
DEV_01362,Dell,Latitude 5420,75990,2021,2021,41,2,"BTN001,PHY001","Button Damage,Physical Dent",0,0,0,1,0,7,3.5,3000,6.09,C,46227,31700
DEV_01363,Apple,MacBook Air M2,119900,2022,2022,34,1,DSP001,Display Flickering,1,0,0,0,0,6,6.0,3500,3.54,D,79933,51300
DEV_01364,OnePlus,OnePlus Nord 3,33999,2023,2022,28,2,"DSP001,HNG001","Display Flickering,Broken Hinge",1,0,0,1,0,13,6.5,7000,3.09,D,24365,12500
DEV_01365,HP,Envy 13,84990,2021,2021,37,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.22,A,54535,53200
DEV_01366,Lenovo,ThinkPad X1,124990,2022,2023,13,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.69,A,105199,102100
DEV_01367,OnePlus,OnePlus Nord 3,33999,2023,2022,29,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.8,A,24082,25000
DEV_01368,Apple,MacBook Pro 14,194900,2021,2024,2,2,"KEY001,PHY001","Keyboard Malfunction,Physical Dent",0,0,0,1,0,10,5.0,4500,4.87,D,190027,119700
DEV_01369,Dell,XPS 13,99990,2022,2024,9,1,CHG001,Charging Port Issue,0,0,0,0,0,5,5.0,1500,4.85,D,88741,61100
DEV_01370,Samsung,Galaxy S22,72999,2022,2021,47,1,DSP001,Display Flickering,1,0,0,0,0,6,6.0,3500,3.8,D,40757,25900
DEV_01371,Apple,iPhone 14 Pro,129900,2022,2021,45,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.28,A,74692,76000
DEV_01372,Lenovo,ThinkPad X1,124990,2022,2024,4,1,CAM001,Camera Defect,0,0,0,0,0,5,5.0,3000,4.77,D,118740,81400
DEV_01373,HP,Envy 13,84990,2021,2022,28,1,BAT001,Battery Drain,0,0,1,0,0,6,6.0,2500,3.99,D,60909,41600
DEV_01374,Samsung,Galaxy S23 Ultra,124999,2023,2023,24,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.84,A,93749,93500
DEV_01375,Samsung,Galaxy S22,72999,2022,2021,49,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.77,A,39541,38600
DEV_01376,Dell,Inspiron 15,54990,2021,2023,15,1,CHG001,Charging Port Issue,0,0,0,0,0,5,5.0,1500,5.3,C,45366,32400
DEV_01377,HP,Envy 13,84990,2021,2023,14,2,"AUD001,PHY001","Audio Issues,Physical Dent",0,0,0,1,0,8,4.0,3500,5.64,C,70825,48700
DEV_01378,Lenovo,ThinkPad X1,124990,2022,2024,1,1,PHY002,Back Panel Damage,0,0,0,1,0,5,5.0,2500,5.44,C,123427,93800
DEV_01379,Apple,iPhone 13,79900,2021,2022,35,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.93,A,52600,55100
DEV_01380,Samsung,Galaxy A54,38999,2023,2023,16,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.08,A,31849,30700
DEV_01381,Apple,iPhone 14 Pro,129900,2022,2023,18,2,"SCR001,KEY001","Cracked Screen,Keyboard Malfunction",1,0,0,0,1,15,7.5,6500,2.3,F,103920,44200
DEV_01382,OnePlus,OnePlus 10 Pro,66999,2022,2022,31,2,"BTN001,WTR001","Button Damage,Water Damage",0,1,0,1,1,13,6.5,9000,3.43,D,46340,14200
DEV_01383,Apple,iPhone 14 Pro,129900,2022,2021,49,1,BAT002,Battery Swelling,0,0,1,0,1,10,10.0,3000,0.4,F,70362,24000
DEV_01384,OnePlus,OnePlus 10 Pro,66999,2022,2023,20,1,PHY001,Physical Dent,0,0,0,1,0,4,4.0,2000,6.22,C,52482,39100
DEV_01385,Apple,iPhone 11,54900,2019,2022,34,2,"HNG001,BAT001","Broken Hinge,Battery Drain",0,0,1,1,0,13,6.5,6000,3.41,D,36600,18000
DEV_01386,Apple,iPhone 11,54900,2019,2022,34,2,"BTN001,KEY001","Button Damage,Keyboard Malfunction",0,0,0,1,0,9,4.5,3500,5.25,C,36600,24700
DEV_01387,OnePlus,OnePlus Nord 3,33999,2023,2022,34,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.82,A,22666,22700
